CustomerID,Age,City,MonthsAsCustomer,AvgMonthlySpend,AvgItemsPerVisit,PreferredCategory,Churned
538,46,Delhi,22,3325.43,37,Electronics,1
539,63,Kolkata,9,2108.95,39,Home Goods,1
540,39,Bengaluru,75,1174.04,16,Groceries,0
541,18,Kolkata,26,6514.61,29,Electronics,0
542,51,Kolkata,19,5358.12,24,Apparel,0
543,34,Delhi,64,4421.21,37,Groceries,0
544,28,Bengaluru,25,1782.19,20,Groceries,1
545,19,Thane,41,1808.63,34,Electronics,0
546,24,Mumbai,60,1535.59,28,Groceries,0
547,26,Bengaluru,9,2384.98,7,Home Goods,1
548,39,Delhi,43,2537.3,35,Apparel,0
549,43,Mumbai,53,2578.25,13,Apparel,0
550,44,Thane,35,3361.68,36,Electronics,0
551,52,Thane,72,2017.65,26,Apparel,0
552,24,Mumbai,63,3109.19,27,Electronics,0
553,55,Delhi,15,3047.8,8,Groceries,1
554,58,Kolkata,41,3514.15,23,Electronics,0
555,36,Delhi,72,4366.11,10,Apparel,0
556,53,Bengaluru,16,2766.23,29,Home Goods,1
557,56,Delhi,64,2767.37,39,Groceries,0
558,29,Thane,51,2530.3,16,Groceries,0
559,52,Delhi,34,5037.05,14,Home Goods,0
560,45,Mumbai,17,4857.62,21,Home Goods,1
561,46,Kolkata,22,3349.57,8,Home Goods,1
562,20,Mumbai,77,6263.96,19,Groceries,0
563,46,Delhi,51,2614.63,13,Groceries,0
564,33,Delhi,62,1374.39,28,Groceries,0
565,26,Delhi,75,2216.94,14,Electronics,0
566,44,Kolkata,69,2562.81,20,Electronics,0
567,54,Kolkata,8,3691.11,21,Home Goods,1
568,51,Bengaluru,10,1470.29,9,Apparel,1
569,28,Thane,65,2370.24,13,Groceries,0
570,18,Mumbai,81,6515.47,33,Electronics,0
571,22,Mumbai,37,4053.6,31,Electronics,0
572,27,Thane,9,2771.69,37,Home Goods,1
573,19,Thane,40,4671.01,10,Home Goods,0
574,63,Delhi,66,5681.17,34,Groceries,0
575,27,Bengaluru,63,2871.81,20,Apparel,0
576,44,Thane,56,2384.93,5,Apparel,0
577,53,Delhi,41,5099.92,18,Apparel,0
578,40,Bengaluru,41,922.1,8,Electronics,1
579,35,Mumbai,19,3406.02,35,Groceries,1
580,49,Delhi,83,5331.12,24,Electronics,0
581,62,Bengaluru,67,5034.83,19,Electronics,0
582,25,Kolkata,50,5063.63,13,Apparel,0
583,31,Bengaluru,25,4242.2,15,Apparel,0
584,51,Bengaluru,78,3293.61,10,Home Goods,0
585,29,Delhi,24,500.0,31,Apparel,1
586,47,Bengaluru,83,2050.6,24,Electronics,0
587,45,Kolkata,80,2611.27,31,Apparel,0
588,23,Bengaluru,83,2801.17,24,Electronics,0
589,38,Delhi,55,2403.93,18,Apparel,0
590,40,Thane,23,4462.02,21,Home Goods,0
591,54,Mumbai,14,3734.09,33,Apparel,1
592,54,Delhi,15,1293.93,38,Groceries,1
593,37,Bengaluru,79,2682.09,21,Groceries,0
594,41,Bengaluru,56,2297.63,6,Apparel,0
595,57,Bengaluru,45,1109.9,13,Electronics,0
596,38,Bengaluru,67,3955.46,18,Home Goods,0
597,44,Thane,26,4511.35,25,Electronics,0
598,32,Mumbai,44,500.0,8,Apparel,1
599,51,Delhi,45,4939.39,38,Home Goods,0
600,60,Mumbai,47,513.34,16,Electronics,1
601,35,Mumbai,29,5746.37,36,Groceries,0
602,34,Mumbai,83,3918.13,38,Groceries,0
603,39,Mumbai,30,2236.51,30,Apparel,0
604,55,Mumbai,51,6224.43,29,Groceries,0
605,49,Thane,45,3385.41,25,Home Goods,0
606,35,Kolkata,46,3547.66,27,Home Goods,0
607,37,Kolkata,45,5859.71,6,Apparel,0
608,55,Delhi,73,2276.7,29,Home Goods,0
609,36,Delhi,54,5286.78,9,Electronics,0
610,52,Mumbai,60,1452.4,11,Groceries,0
611,44,Kolkata,57,4500.28,32,Home Goods,0
612,26,Delhi,42,4533.79,36,Groceries,0
613,18,Mumbai,39,3339.32,13,Home Goods,0
614,39,Kolkata,40,3043.35,16,Home Goods,0
615,22,Delhi,55,3579.59,19,Electronics,0
616,56,Delhi,26,4852.79,17,Groceries,0
617,28,Kolkata,15,3550.27,15,Groceries,1
618,61,Mumbai,50,5165.49,17,Home Goods,0
619,54,Kolkata,45,3390.37,21,Electronics,0
620,19,Thane,82,6015.64,37,Groceries,0
621,63,Mumbai,55,500.0,15,Electronics,1
622,33,Mumbai,37,6649.61,24,Home Goods,0
623,48,Delhi,19,1930.36,26,Home Goods,1
624,38,Kolkata,33,4985.38,23,Groceries,0
625,35,Thane,73,3627.03,28,Home Goods,0
626,21,Mumbai,70,3742.65,36,Apparel,0
627,37,Delhi,67,4056.45,24,Groceries,0
628,40,Delhi,7,3948.19,22,Home Goods,1
629,47,Mumbai,19,2822.64,35,Groceries,1
630,48,Delhi,26,3691.05,19,Groceries,0
631,39,Mumbai,11,4680.43,21,Apparel,1
632,25,Mumbai,34,669.47,35,Electronics,1
633,48,Delhi,19,4140.44,23,Groceries,1
634,46,Thane,81,500.0,34,Home Goods,1
635,57,Kolkata,22,3683.15,15,Apparel,0
636,63,Delhi,30,1212.85,17,Apparel,1
637,51,Kolkata,55,3816.0,26,Electronics,0
638,18,Delhi,8,4769.42,23,Groceries,1
639,53,Bengaluru,74,2557.22,19,Home Goods,0
640,22,Bengaluru,44,664.38,28,Groceries,1
641,36,Bengaluru,60,2839.36,11,Apparel,0
642,44,Thane,8,4047.51,30,Home Goods,1
643,51,Thane,8,2404.29,33,Home Goods,1
644,50,Bengaluru,43,3500.55,30,Electronics,0
645,57,Thane,54,2310.63,27,Home Goods,0
646,19,Thane,66,5172.73,19,Groceries,0
647,43,Kolkata,57,2638.47,28,Apparel,0
648,22,Delhi,15,5172.35,37,Groceries,1
649,28,Kolkata,70,1952.7,36,Groceries,0
650,58,Delhi,80,3291.46,39,Electronics,0
651,43,Mumbai,21,2022.62,39,Electronics,1
652,57,Kolkata,38,6975.95,17,Electronics,0
653,39,Delhi,40,4910.62,17,Home Goods,0
654,21,Thane,15,1437.5,23,Groceries,1
655,42,Delhi,8,4138.59,5,Electronics,1
656,39,Kolkata,79,6239.97,6,Apparel,0
657,28,Mumbai,59,1123.46,15,Apparel,0
658,36,Thane,13,3752.16,32,Groceries,1
659,38,Kolkata,39,3770.07,12,Apparel,0
660,39,Thane,12,3617.43,21,Groceries,1
661,24,Bengaluru,18,500.0,19,Groceries,1
662,44,Kolkata,67,1821.32,11,Groceries,0
663,39,Kolkata,42,6417.66,17,Apparel,0
664,48,Mumbai,28,2497.62,7,Electronics,0
665,37,Thane,28,2498.73,39,Groceries,0
666,27,Thane,75,3101.14,20,Apparel,0
667,52,Bengaluru,35,6093.13,31,Electronics,0
668,29,Bengaluru,30,2544.8,19,Groceries,0
669,26,Delhi,76,3255.12,37,Electronics,0
670,64,Thane,12,4429.16,38,Apparel,1
671,24,Kolkata,15,5011.39,35,Home Goods,1
672,39,Thane,45,3793.83,30,Electronics,0
673,62,Bengaluru,73,3735.4,30,Electronics,0
674,47,Thane,72,3771.26,7,Groceries,0
675,27,Bengaluru,27,5536.14,22,Electronics,0
676,33,Bengaluru,25,4142.89,10,Apparel,0
677,64,Mumbai,73,3766.36,17,Electronics,0
678,20,Thane,21,2958.16,34,Apparel,1
679,28,Delhi,70,2660.07,29,Electronics,0
680,47,Delhi,21,2808.41,29,Apparel,1
681,50,Kolkata,8,4006.07,14,Home Goods,1
682,32,Mumbai,43,2842.97,28,Electronics,0
683,41,Delhi,65,782.03,15,Apparel,0
684,53,Kolkata,79,4341.5,12,Electronics,0
685,56,Kolkata,18,4894.22,21,Groceries,1
686,47,Mumbai,62,1998.61,11,Apparel,0
687,28,Mumbai,66,5032.22,15,Apparel,0
688,56,Thane,40,2801.49,6,Apparel,0
689,59,Kolkata,6,2656.02,12,Apparel,1
690,36,Kolkata,33,2531.44,30,Apparel,0
691,50,Thane,34,4426.97,18,Groceries,0
692,56,Kolkata,71,3091.12,11,Apparel,0
693,31,Mumbai,15,4390.08,27,Home Goods,1
694,32,Delhi,30,6013.93,29,Home Goods,0
695,45,Delhi,52,5694.05,17,Groceries,0
696,48,Bengaluru,11,1785.35,17,Groceries,1
697,47,Bengaluru,33,2343.27,32,Apparel,0
698,51,Delhi,64,2421.37,12,Groceries,0
699,63,Thane,16,3835.41,29,Home Goods,1
700,62,Mumbai,47,3559.98,9,Groceries,0
701,23,Delhi,52,3092.81,5,Electronics,0
702,27,Kolkata,48,2292.25,10,Electronics,0
703,36,Delhi,28,3915.92,21,Groceries,0
704,29,Delhi,66,1687.14,15,Electronics,0
705,33,Bengaluru,82,3786.99,37,Electronics,0
706,49,Mumbai,63,3796.17,20,Home Goods,0
707,26,Kolkata,57,3885.96,39,Home Goods,0
708,57,Thane,22,2996.28,29,Electronics,1
709,64,Kolkata,51,2420.73,28,Home Goods,0
710,31,Bengaluru,15,2864.21,36,Electronics,1
711,54,Thane,33,4024.31,9,Home Goods,0
712,60,Delhi,68,3785.39,12,Electronics,0
713,20,Thane,62,4299.91,6,Groceries,0
714,52,Thane,46,3870.03,28,Groceries,0
715,64,Mumbai,16,2961.82,35,Apparel,1
716,60,Mumbai,71,6315.16,34,Home Goods,0
717,47,Kolkata,22,5027.28,11,Electronics,0
718,41,Mumbai,24,2915.66,10,Home Goods,0
719,50,Mumbai,44,2469.46,5,Groceries,0
720,29,Thane,70,1068.24,21,Apparel,0
721,41,Bengaluru,27,7570.53,13,Home Goods,0
722,37,Delhi,56,1829.34,35,Apparel,0
723,47,Bengaluru,14,4883.78,13,Electronics,1
724,53,Bengaluru,63,2402.59,36,Home Goods,0
725,32,Kolkata,38,896.36,5,Groceries,1
726,50,Bengaluru,11,4781.38,7,Home Goods,1
727,47,Kolkata,46,2091.64,36,Electronics,0
728,41,Mumbai,60,3036.86,34,Groceries,0
729,32,Delhi,12,2532.4,35,Groceries,1
730,21,Bengaluru,50,4125.25,31,Electronics,0
731,25,Thane,50,2428.87,21,Home Goods,0
732,42,Bengaluru,19,1417.44,28,Groceries,1
733,34,Thane,26,3231.55,30,Electronics,0
734,51,Delhi,51,1038.2,21,Electronics,0
735,21,Kolkata,62,5769.75,34,Groceries,0
736,36,Mumbai,32,2072.2,39,Apparel,0
737,30,Mumbai,68,3091.82,29,Electronics,0
738,26,Kolkata,38,2101.2,35,Apparel,0
739,30,Thane,47,5446.99,36,Groceries,0
740,49,Kolkata,66,3034.97,15,Home Goods,0
741,57,Mumbai,19,4585.06,14,Home Goods,1
742,28,Bengaluru,80,502.48,23,Apparel,1
743,32,Bengaluru,34,5127.56,17,Apparel,0
744,34,Mumbai,66,2968.37,16,Electronics,0
745,45,Thane,49,6604.95,18,Electronics,0
746,59,Thane,74,5308.85,23,Home Goods,0
747,50,Thane,72,3442.56,15,Home Goods,0
748,36,Mumbai,69,2023.0,38,Apparel,0
749,21,Thane,44,6030.35,25,Electronics,0
750,21,Delhi,52,2724.2,15,Apparel,0
751,18,Delhi,66,7932.37,21,Electronics,0
752,38,Delhi,16,2516.62,23,Apparel,1
753,27,Bengaluru,11,3942.96,22,Apparel,1
754,34,Delhi,15,3263.32,7,Home Goods,1
755,24,Mumbai,19,1050.32,28,Groceries,1
756,19,Thane,60,4838.68,36,Electronics,0
757,54,Delhi,17,5586.12,26,Home Goods,1
758,49,Bengaluru,55,2522.15,27,Electronics,0
759,19,Mumbai,52,5291.62,38,Home Goods,0
760,64,Mumbai,51,2955.83,39,Electronics,0
761,19,Thane,27,6057.75,25,Home Goods,0
762,64,Thane,36,3515.17,38,Apparel,0
763,49,Thane,66,3758.91,9,Home Goods,0
764,53,Mumbai,61,3584.94,14,Apparel,0
765,42,Delhi,72,4886.96,18,Apparel,0
766,31,Kolkata,54,3199.35,13,Apparel,0
767,26,Delhi,70,1382.39,24,Home Goods,0
768,56,Delhi,29,2398.5,26,Home Goods,0
769,28,Bengaluru,11,1863.08,35,Electronics,1
770,53,Kolkata,67,500.0,39,Home Goods,1
771,53,Thane,50,4682.66,22,Apparel,0
772,58,Thane,41,3857.04,22,Home Goods,0
773,56,Delhi,13,5563.04,18,Apparel,1
774,60,Thane,52,2737.01,28,Apparel,0
775,37,Kolkata,61,3458.38,15,Apparel,0
776,36,Mumbai,28,6643.62,26,Groceries,0
777,35,Kolkata,7,5373.75,5,Groceries,1
778,44,Bengaluru,15,2423.95,27,Electronics,1
779,19,Mumbai,31,3497.08,15,Apparel,0
780,42,Delhi,64,1782.05,13,Home Goods,0
781,32,Mumbai,20,4060.48,5,Home Goods,1
782,60,Mumbai,52,1928.79,24,Groceries,0
783,46,Delhi,49,2748.94,20,Home Goods,0
784,40,Kolkata,50,1824.85,13,Apparel,0
785,40,Mumbai,48,913.67,7,Apparel,1
786,18,Kolkata,51,6988.45,29,Electronics,0
787,23,Mumbai,21,3782.66,19,Apparel,0
788,51,Thane,44,3791.77,36,Electronics,0
789,40,Bengaluru,70,1173.02,23,Apparel,0
790,36,Bengaluru,43,5984.88,39,Home Goods,0
791,28,Kolkata,69,4384.4,23,Home Goods,0
792,22,Thane,61,1907.15,39,Groceries,0
793,42,Kolkata,68,3604.79,14,Apparel,0
794,45,Bengaluru,32,4993.98,23,Home Goods,0
795,50,Mumbai,74,3688.22,28,Electronics,0
796,38,Bengaluru,44,6727.62,39,Groceries,0
797,52,Thane,6,3931.08,5,Groceries,1
798,19,Delhi,58,6092.82,27,Groceries,0
799,28,Thane,49,6334.03,32,Apparel,0
800,55,Thane,36,2805.78,23,Groceries,0
801,46,Kolkata,22,4863.47,25,Electronics,0
802,22,Bengaluru,8,4968.28,20,Electronics,1
803,44,Mumbai,64,2120.19,30,Apparel,0
804,64,Delhi,10,3915.96,36,Electronics,1
805,57,Kolkata,35,5506.84,18,Apparel,0
806,44,Delhi,78,3913.68,21,Groceries,0
807,49,Kolkata,45,4312.54,13,Groceries,0
808,50,Mumbai,63,4689.35,18,Home Goods,0
809,31,Bengaluru,57,4692.29,29,Groceries,0
810,52,Kolkata,56,4822.6,21,Groceries,0
811,35,Thane,68,2895.16,33,Groceries,0
812,52,Kolkata,43,5139.33,32,Electronics,0
813,46,Thane,15,5262.91,26,Electronics,1
814,33,Thane,29,4864.3,29,Electronics,0
815,26,Thane,62,5235.85,36,Electronics,0
816,43,Mumbai,67,3780.61,16,Electronics,0
817,55,Kolkata,56,1934.37,7,Apparel,0
818,26,Bengaluru,30,3988.36,15,Apparel,0
819,48,Kolkata,70,3056.36,19,Apparel,0
820,37,Delhi,60,4217.77,6,Home Goods,0
821,48,Mumbai,54,5075.43,31,Electronics,0
822,62,Thane,73,5672.95,19,Electronics,0
823,42,Delhi,39,2637.22,29,Home Goods,0
824,50,Bengaluru,50,1893.27,19,Groceries,0
825,52,Mumbai,80,4846.4,6,Groceries,0
826,27,Thane,35,5692.36,38,Apparel,0
827,52,Thane,11,3656.55,19,Apparel,1
828,33,Mumbai,47,2295.14,25,Apparel,0
829,58,Bengaluru,7,3910.24,25,Home Goods,1
830,27,Bengaluru,59,2837.13,23,Home Goods,0
831,41,Thane,11,988.28,31,Home Goods,1
832,61,Bengaluru,11,3929.42,26,Electronics,1
833,21,Kolkata,83,4073.86,21,Home Goods,0
834,22,Delhi,29,5413.75,7,Groceries,0
835,32,Thane,72,3245.51,34,Electronics,0
836,51,Bengaluru,75,4800.47,15,Home Goods,0
837,52,Thane,20,2523.68,28,Apparel,1
838,41,Bengaluru,65,2857.83,14,Apparel,0
839,46,Mumbai,24,2414.31,11,Apparel,1
840,48,Kolkata,69,4656.77,5,Home Goods,0
841,22,Bengaluru,56,993.94,12,Groceries,0
842,33,Bengaluru,75,3395.72,6,Home Goods,0
843,28,Kolkata,38,4262.75,13,Apparel,0
844,53,Thane,8,5153.8,23,Electronics,1
845,50,Kolkata,46,2583.35,24,Apparel,0
846,18,Bengaluru,21,4861.34,32,Groceries,0
847,19,Kolkata,78,6964.14,12,Electronics,0
848,46,Kolkata,36,3979.02,37,Electronics,0
849,47,Thane,41,7324.23,32,Groceries,0
850,29,Bengaluru,37,3747.2,10,Home Goods,0
851,49,Bengaluru,38,5787.66,19,Electronics,0
852,34,Bengaluru,44,5304.24,32,Apparel,0
853,23,Kolkata,29,567.77,9,Groceries,1
854,48,Mumbai,46,3420.96,38,Electronics,0
855,47,Thane,75,1531.63,23,Apparel,0
856,36,Thane,24,1577.34,29,Apparel,1
857,47,Bengaluru,15,5591.89,14,Apparel,1
858,18,Bengaluru,17,1902.91,23,Groceries,1
859,52,Bengaluru,61,975.77,9,Electronics,0
860,33,Bengaluru,41,4203.27,12,Groceries,0
861,45,Mumbai,60,4244.63,34,Home Goods,0
862,44,Kolkata,13,3982.44,5,Apparel,1
863,50,Bengaluru,55,3035.19,21,Home Goods,0
864,39,Thane,37,7115.38,28,Apparel,0
865,46,Thane,49,4686.57,26,Groceries,0
866,62,Bengaluru,62,1365.13,32,Apparel,0
867,21,Thane,61,1431.82,33,Home Goods,0
868,32,Kolkata,54,4153.57,12,Home Goods,0
869,55,Kolkata,52,2283.09,26,Groceries,0
870,24,Kolkata,24,1371.67,17,Home Goods,1
871,23,Kolkata,69,4226.8,17,Apparel,0
872,23,Kolkata,15,5993.32,8,Electronics,1
873,28,Mumbai,35,4994.14,19,Electronics,0
874,48,Mumbai,65,7747.4,19,Electronics,0
875,59,Thane,76,4507.05,13,Electronics,0
876,60,Bengaluru,53,2110.48,6,Home Goods,0
877,43,Delhi,13,2273.88,35,Electronics,1
878,47,Bengaluru,67,3873.23,11,Electronics,0
879,44,Bengaluru,36,1712.8,27,Electronics,0
880,45,Bengaluru,74,2900.93,20,Electronics,0
881,25,Kolkata,79,4732.33,31,Apparel,0
882,45,Bengaluru,48,2447.56,20,Electronics,0
883,35,Kolkata,50,1857.43,9,Electronics,0
884,52,Thane,58,2546.51,35,Electronics,0
885,55,Mumbai,43,4170.59,7,Home Goods,0
886,60,Mumbai,19,3521.49,36,Electronics,1
887,19,Kolkata,6,3437.16,22,Home Goods,1
888,28,Delhi,72,3068.95,6,Apparel,0
889,41,Kolkata,31,3520.22,31,Home Goods,0
890,56,Thane,34,3102.3,28,Apparel,0
891,39,Thane,55,2086.11,6,Electronics,0
892,56,Delhi,29,1905.23,21,Groceries,1
893,46,Thane,72,3042.28,5,Groceries,0
894,45,Kolkata,42,2044.67,13,Groceries,0
895,18,Mumbai,59,4511.08,15,Electronics,0
896,27,Bengaluru,14,4182.01,27,Electronics,1
897,61,Bengaluru,46,1938.08,28,Apparel,0
898,24,Kolkata,50,1795.82,15,Apparel,0
899,28,Delhi,17,2603.14,39,Home Goods,1
900,57,Thane,67,3245.19,11,Groceries,0
901,45,Bengaluru,42,2998.46,11,Groceries,0
902,56,Bengaluru,41,3157.8,32,Groceries,0
903,52,Mumbai,31,3285.63,32,Electronics,0
904,36,Thane,21,2430.2,22,Electronics,1
905,44,Thane,79,4887.69,8,Groceries,0
906,18,Thane,21,4353.22,18,Apparel,0
907,50,Thane,28,4916.86,10,Home Goods,0
908,35,Kolkata,25,6424.23,36,Home Goods,0
909,45,Mumbai,66,4236.01,8,Home Goods,0
910,45,Kolkata,56,2763.09,38,Apparel,0
911,56,Bengaluru,25,3413.78,12,Electronics,0
912,23,Kolkata,41,3687.01,24,Home Goods,0
913,29,Kolkata,78,3578.21,12,Apparel,0
914,22,Delhi,28,3088.22,32,Groceries,0
915,34,Thane,16,4318.41,10,Groceries,1
916,37,Mumbai,77,4163.75,26,Home Goods,0
917,18,Kolkata,66,2360.6,37,Home Goods,0
918,35,Delhi,42,4158.49,15,Apparel,0
919,49,Bengaluru,40,3647.47,13,Home Goods,0
920,23,Thane,70,4401.02,32,Apparel,0
921,46,Bengaluru,31,3536.66,19,Home Goods,0
922,36,Bengaluru,9,1847.53,15,Home Goods,1
923,23,Mumbai,30,2220.21,37,Apparel,0
924,34,Thane,67,4250.03,5,Electronics,0
925,29,Bengaluru,26,3377.72,27,Groceries,0
926,53,Mumbai,10,2126.2,33,Apparel,1
927,53,Bengaluru,80,3047.37,31,Apparel,0
928,43,Mumbai,50,2648.03,17,Home Goods,0
929,35,Mumbai,23,3541.54,8,Apparel,0
930,30,Kolkata,64,3593.8,15,Home Goods,0
931,23,Kolkata,11,4245.38,35,Groceries,1
932,43,Bengaluru,9,3620.67,28,Apparel,1
933,41,Thane,10,3496.98,11,Apparel,1
934,27,Bengaluru,26,2115.74,28,Groceries,1
935,60,Thane,81,3622.46,36,Apparel,0
936,34,Bengaluru,66,2381.91,30,Groceries,0
937,46,Delhi,47,3260.75,37,Apparel,0
938,31,Bengaluru,77,5086.83,7,Apparel,0
939,18,Kolkata,20,2248.61,10,Home Goods,1
940,20,Kolkata,61,1519.42,8,Electronics,0
941,55,Kolkata,29,4095.54,28,Apparel,0
942,35,Kolkata,72,3734.2,37,Electronics,0
943,36,Delhi,82,2065.6,10,Apparel,0
944,50,Mumbai,64,2087.88,33,Groceries,0
945,28,Kolkata,27,1075.55,26,Electronics,1
946,35,Kolkata,61,4326.57,12,Groceries,0
947,32,Delhi,38,5035.7,32,Electronics,0
948,62,Mumbai,14,5390.11,23,Home Goods,1
949,26,Thane,10,2965.87,24,Groceries,1
950,38,Delhi,62,1066.35,8,Electronics,0
951,51,Mumbai,82,4337.08,36,Groceries,0
952,43,Bengaluru,46,5985.41,14,Groceries,0
953,42,Mumbai,71,2919.11,26,Electronics,0
954,32,Kolkata,74,1802.63,20,Groceries,0
955,56,Thane,73,3627.41,8,Groceries,0
956,57,Delhi,26,4563.16,34,Home Goods,0
957,31,Mumbai,44,3184.29,18,Electronics,0
958,31,Thane,19,2985.05,27,Groceries,1
959,27,Kolkata,56,3164.81,34,Electronics,0
960,54,Kolkata,29,3915.1,12,Home Goods,0
961,49,Kolkata,72,3869.55,17,Home Goods,0
962,60,Delhi,9,3806.34,34,Electronics,1
963,39,Delhi,38,4544.54,18,Apparel,0
964,35,Bengaluru,59,3837.83,34,Apparel,0
965,20,Delhi,61,1335.65,30,Home Goods,0
966,22,Delhi,8,1937.45,29,Home Goods,1
967,31,Bengaluru,26,3204.26,37,Groceries,0
968,44,Mumbai,58,3334.07,34,Groceries,0
969,32,Thane,14,4015.2,7,Apparel,1
970,32,Bengaluru,78,4060.5,25,Groceries,0
971,59,Thane,26,500.0,28,Apparel,1
972,52,Delhi,15,3439.11,11,Home Goods,1
973,64,Mumbai,71,4233.17,5,Electronics,0
974,39,Mumbai,21,500.0,34,Home Goods,1
975,62,Thane,77,4265.67,33,Groceries,0
976,63,Mumbai,24,2864.65,24,Groceries,0
977,51,Bengaluru,8,3977.82,21,Apparel,1
978,26,Thane,60,1816.05,9,Apparel,0
979,21,Delhi,24,6377.63,31,Electronics,0
980,63,Mumbai,80,1757.48,15,Apparel,0
981,22,Bengaluru,45,3834.28,39,Groceries,0
982,55,Mumbai,63,4315.31,12,Electronics,0
983,61,Mumbai,56,3167.95,9,Electronics,0
984,53,Kolkata,21,2628.05,25,Electronics,1
985,61,Bengaluru,80,4620.21,29,Electronics,0
986,39,Mumbai,16,4850.51,34,Groceries,1
987,36,Delhi,45,3805.36,38,Electronics,0
988,19,Delhi,58,2672.5,31,Home Goods,0
989,46,Delhi,40,5215.51,11,Electronics,0
990,45,Mumbai,71,5145.72,16,Apparel,0
991,22,Thane,17,3323.26,25,Apparel,1
992,28,Thane,52,2247.22,21,Groceries,0
993,18,Mumbai,64,4411.38,38,Apparel,0
994,30,Kolkata,20,4566.53,21,Groceries,0
995,18,Kolkata,26,2534.86,23,Electronics,0
996,61,Thane,17,5281.82,36,Electronics,1
997,25,Kolkata,41,2523.52,16,Apparel,0
998,53,Mumbai,76,4946.52,10,Apparel,0
999,33,Delhi,42,2563.87,30,Apparel,0
1000,26,Thane,72,551.98,7,Electronics,1
1001,59,Kolkata,74,5408.85,32,Apparel,0
1002,37,Bengaluru,39,6429.1,35,Home Goods,0
1003,44,Thane,71,4878.84,25,Groceries,0
1004,23,Kolkata,33,4221.06,10,Groceries,0
1005,28,Mumbai,59,3075.33,19,Electronics,0
1006,54,Delhi,50,4422.16,9,Apparel,0
1007,18,Thane,49,4650.13,8,Apparel,0
1008,22,Kolkata,52,516.9,35,Electronics,1
1009,29,Thane,40,2139.02,27,Apparel,0
1010,36,Kolkata,54,2902.64,37,Home Goods,0
1011,29,Delhi,40,1085.95,8,Home Goods,1
1012,38,Thane,48,4702.57,10,Home Goods,0
1013,64,Kolkata,20,3080.01,27,Home Goods,1
1014,22,Thane,69,4950.89,13,Groceries,0
1015,41,Thane,46,3308.74,16,Home Goods,0
1016,20,Kolkata,20,5393.11,36,Electronics,0
1017,35,Mumbai,9,3430.0,26,Groceries,1
1018,21,Kolkata,50,5163.8,36,Home Goods,0
1019,29,Mumbai,42,4367.83,38,Home Goods,0
1020,23,Mumbai,37,3423.0,13,Electronics,0
1021,27,Delhi,54,4304.57,6,Apparel,0
1022,19,Mumbai,39,641.21,27,Apparel,1
1023,18,Thane,50,3363.47,34,Home Goods,0
1024,64,Thane,10,2058.97,38,Apparel,1
1025,49,Kolkata,26,2740.29,16,Apparel,0
1026,44,Thane,24,4538.18,29,Apparel,0
1027,41,Mumbai,27,4067.68,19,Home Goods,0
1028,44,Thane,40,2344.66,5,Groceries,0
1029,62,Thane,43,4439.22,34,Home Goods,0
1030,32,Delhi,78,5983.68,33,Groceries,0
1031,55,Mumbai,7,4048.74,37,Electronics,1
1032,30,Delhi,21,4891.38,33,Apparel,0
1033,47,Bengaluru,22,2871.72,13,Electronics,1
1034,59,Kolkata,75,5179.08,28,Apparel,0
1035,29,Kolkata,18,4681.5,38,Home Goods,1
1036,54,Delhi,72,5310.9,38,Electronics,0
1037,28,Kolkata,22,2274.83,15,Apparel,1
1038,64,Thane,26,4748.89,30,Groceries,0
1039,20,Mumbai,24,3318.92,8,Apparel,0
1040,48,Delhi,42,5413.37,24,Apparel,0
1041,28,Delhi,14,3996.21,12,Apparel,1
1042,42,Delhi,41,3142.1,9,Apparel,0
1043,56,Thane,66,2499.07,22,Apparel,0
1044,41,Kolkata,53,2550.3,13,Home Goods,0
1045,19,Bengaluru,77,1027.97,10,Apparel,0
1046,31,Bengaluru,73,1962.69,22,Groceries,0
1047,27,Bengaluru,43,5205.35,8,Electronics,0
1048,56,Thane,37,3896.88,38,Home Goods,0
1049,47,Thane,7,2328.83,39,Apparel,1
1050,33,Thane,55,5180.86,36,Home Goods,0
1051,40,Mumbai,66,4593.47,25,Apparel,0
1052,45,Thane,36,2507.08,23,Groceries,0
1053,39,Bengaluru,81,3929.05,36,Electronics,0
1054,56,Bengaluru,56,3339.07,17,Home Goods,0
1055,64,Bengaluru,45,6368.06,26,Home Goods,0
1056,23,Bengaluru,79,690.09,11,Apparel,0
1057,26,Thane,67,2913.91,11,Home Goods,0
1058,29,Kolkata,31,4869.03,33,Apparel,0
1059,29,Thane,33,6940.13,10,Apparel,0
1060,50,Delhi,52,3255.83,27,Electronics,0
1061,37,Thane,63,1304.98,11,Groceries,0
1062,45,Kolkata,57,2615.4,10,Apparel,0
1063,62,Mumbai,17,2702.31,19,Home Goods,1
1064,58,Thane,16,4542.47,30,Groceries,1
1065,23,Kolkata,52,2813.28,6,Groceries,0
1066,51,Mumbai,54,3939.93,23,Electronics,0
1067,38,Bengaluru,38,1137.04,39,Apparel,1
1068,44,Kolkata,76,2799.62,10,Apparel,0
1069,42,Delhi,49,4355.7,31,Groceries,0
1070,36,Delhi,49,5343.12,30,Apparel,0
1071,24,Delhi,14,4712.81,15,Electronics,1
1072,24,Mumbai,69,3338.52,33,Electronics,0
1073,45,Bengaluru,24,1277.78,23,Groceries,1
1074,64,Mumbai,72,4503.14,24,Apparel,0
1075,46,Mumbai,65,5128.03,34,Home Goods,0
